"site","block","service_point_sn","pub_cust_id","meter_sn","meter_type","supply","week","LastDayofWeek","WeeklyConsumption"
"Punggol","PG_B5","3100159603","008929146333","WS500518A","SUB","Indirect","2017_33",2017-08-20,1872
"Punggol","PG_B5","3100159603","008929146333","WS500518A","SUB","Indirect","2017_34",2017-08-27,1907
"Punggol","PG_B5","3100159603","008929146333","WS500518A","SUB","Indirect","2017_35",2017-09-03,2064
"Punggol","PG_B5","3100159603","008929146333","WS500518A","SUB","Indirect","2017_36",2017-09-10,1999
"Punggol","PG_B5","3100159603","008929146333","WS500518A","SUB","Indirect","2017_37",2017-09-17,1988
"Punggol","PG_B5","3100159603","008929146333","WS500518A","SUB","Indirect","2017_38",2017-09-24,1869
"Punggol","PG_B5","3100159603","008929146333","WS500518A","SUB","Indirect","2017_39",2017-10-01,2022
"Punggol","PG_B5","3100159603","008929146333","WS500518A","SUB","Indirect","2017_40",2017-10-08,2375
"Punggol","PG_B5","3100159603","008929146333","WS500518A","SUB","Indirect","2017_41",2017-10-15,2014
"Punggol","PG_B5","3100159603","008929146333","WS500518A","SUB","Indirect","2017_42",2017-10-22,2250
"Punggol","PG_B5","3100159603","008929146333","WS500518A","SUB","Indirect","2017_43",2017-10-29,2262
"Punggol","PG_B5","3100159603","008929146333","WS500518A","SUB","Indirect","2017_44",2017-11-05,2136
"Punggol","PG_B5","3100159603","008929146333","WS500518A","SUB","Indirect","2017_45",2017-11-11,105
"Punggol","PG_B5","3100159607","008923614914","WS500526A","SUB","Indirect","2017_31",2017-08-06,3072
"Punggol","PG_B5","3100159607","008923614914","WS500526A","SUB","Indirect","2017_32",2017-08-13,3366
"Punggol","PG_B5","3100159607","008923614914","WS500526A","SUB","Indirect","2017_33",2017-08-20,3636
"Punggol","PG_B5","3100159607","008923614914","WS500526A","SUB","Indirect","2017_34",2017-08-27,3358
"Punggol","PG_B5","3100159607","008923614914","WS500526A","SUB","Indirect","2017_35",2017-09-03,3334
"Punggol","PG_B5","3100159607","008923614914","WS500526A","SUB","Indirect","2017_36",2017-09-10,3546
"Punggol","PG_B5","3100159607","008923614914","WS500526A","SUB","Indirect","2017_37",2017-09-17,3616
"Punggol","PG_B5","3100159607","008923614914","WS500526A","SUB","Indirect","2017_38",2017-09-24,3395
"Punggol","PG_B5","3100159607","008923614914","WS500526A","SUB","Indirect","2017_39",2017-10-01,3258
"Punggol","PG_B5","3100159607","008923614914","WS500526A","SUB","Indirect","2017_40",2017-10-08,3222
"Punggol","PG_B5","3100159607","008923614914","WS500526A","SUB","Indirect","2017_41",2017-10-15,3351
"Punggol","PG_B5","3100159607","008923614914","WS500526A","SUB","Indirect","2017_42",2017-10-22,4329
"Punggol","PG_B5","3100159607","008923614914","WS500526A","SUB","Indirect","2017_43",2017-10-29,3454
"Punggol","PG_B5","3100159607","008923614914","WS500526A","SUB","Indirect","2017_44",2017-11-05,3541
"Punggol","PG_B5","3100159607","008923614914","WS500526A","SUB","Indirect","2017_45",2017-11-11,2545
"Punggol","PG_B5","3100159611","008929107699","WS500399A","SUB","Direct","2017_31",2017-08-06,2438
"Punggol","PG_B5","3100159611","008929107699","WS500399A","SUB","Direct","2017_32",2017-08-13,2963
"Punggol","PG_B5","3100159611","008929107699","WS500399A","SUB","Direct","2017_33",2017-08-20,2682
"Punggol","PG_B5","3100159611","008929107699","WS500399A","SUB","Direct","2017_34",2017-08-27,3147
"Punggol","PG_B5","3100159611","008929107699","WS500399A","SUB","Direct","2017_35",2017-09-03,2847
"Punggol","PG_B5","3100159611","008929107699","WS500399A","SUB","Direct","2017_36",2017-09-10,3578
"Punggol","PG_B5","3100159611","008929107699","WS500399A","SUB","Direct","2017_37",2017-09-17,2578
"Punggol","PG_B5","3100159611","008929107699","WS500399A","SUB","Direct","2017_38",2017-09-24,2910
"Punggol","PG_B5","3100159611","008929107699","WS500399A","SUB","Direct","2017_39",2017-10-01,2680
"Punggol","PG_B5","3100159611","008929107699","WS500399A","SUB","Direct","2017_40",2017-10-08,2821
"Punggol","PG_B5","3100159611","008929107699","WS500399A","SUB","Direct","2017_41",2017-10-15,2531
"Punggol","PG_B5","3100159611","008929107699","WS500399A","SUB","Direct","2017_42",2017-10-22,3009
"Punggol","PG_B5","3100159611","008929107699","WS500399A","SUB","Direct","2017_43",2017-10-29,2519
"Punggol","PG_B5","3100159611","008929107699","WS500399A","SUB","Direct","2017_44",2017-11-05,2728
"Punggol","PG_B5","3100159611","008929107699","WS500399A","SUB","Direct","2017_45",2017-11-11,1724
"Punggol","PG_B5","3100159615","008923636016","WS500407A","SUB","Direct","2017_31",2017-08-06,6635
"Punggol","PG_B5","3100159615","008923636016","WS500407A","SUB","Direct","2017_32",2017-08-13,6744
"Punggol","PG_B5","3100159615","008923636016","WS500407A","SUB","Direct","2017_33",2017-08-20,6283
"Punggol","PG_B5","3100159615","008923636016","WS500407A","SUB","Direct","2017_34",2017-08-27,6914
"Punggol","PG_B5","3100159615","008923636016","WS500407A","SUB","Direct","2017_35",2017-09-03,6937
"Punggol","PG_B5","3100159615","008923636016","WS500407A","SUB","Direct","2017_36",2017-09-10,6589
"Punggol","PG_B5","3100159615","008923636016","WS500407A","SUB","Direct","2017_37",2017-09-17,7235
"Punggol","PG_B5","3100159615","008923636016","WS500407A","SUB","Direct","2017_38",2017-09-24,7303
"Punggol","PG_B5","3100159615","008923636016","WS500407A","SUB","Direct","2017_39",2017-10-01,7558
"Punggol","PG_B5","3100159615","008923636016","WS500407A","SUB","Direct","2017_40",2017-10-08,7348
"Punggol","PG_B5","3100159615","008923636016","WS500407A","SUB","Direct","2017_41",2017-10-15,7919
"Punggol","PG_B5","3100159615","008923636016","WS500407A","SUB","Direct","2017_42",2017-10-22,7463
"Punggol","PG_B5","3100159615","008923636016","WS500407A","SUB","Direct","2017_43",2017-10-29,7193
"Punggol","PG_B5","3100159615","008923636016","WS500407A","SUB","Direct","2017_44",2017-11-05,6888
"Punggol","PG_B5","3100159615","008923636016","WS500407A","SUB","Direct","2017_45",2017-11-11,6181
"Punggol","PG_B5","3100159619","008923616364","WS500415A","SUB","Direct","2017_31",2017-08-06,1554
"Punggol","PG_B5","3100159619","008923616364","WS500415A","SUB","Direct","2017_32",2017-08-13,2283
"Punggol","PG_B5","3100159619","008923616364","WS500415A","SUB","Direct","2017_33",2017-08-20,2323
"Punggol","PG_B5","3100159619","008923616364","WS500415A","SUB","Direct","2017_34",2017-08-27,1761
"Punggol","PG_B5","3100159619","008923616364","WS500415A","SUB","Direct","2017_35",2017-09-03,2007
"Punggol","PG_B5","3100159619","008923616364","WS500415A","SUB","Direct","2017_36",2017-09-10,1487
"Punggol","PG_B5","3100159619","008923616364","WS500415A","SUB","Direct","2017_37",2017-09-17,1833
"Punggol","PG_B5","3100159619","008923616364","WS500415A","SUB","Direct","2017_38",2017-09-24,2042
"Punggol","PG_B5","3100159619","008923616364","WS500415A","SUB","Direct","2017_39",2017-10-01,1647
"Punggol","PG_B5","3100159619","008923616364","WS500415A","SUB","Direct","2017_40",2017-10-08,1965
"Punggol","PG_B5","3100159619","008923616364","WS500415A","SUB","Direct","2017_41",2017-10-15,2023
"Punggol","PG_B5","3100159619","008923616364","WS500415A","SUB","Direct","2017_42",2017-10-22,2106
"Punggol","PG_B5","3100159619","008923616364","WS500415A","SUB","Direct","2017_43",2017-10-29,2196
"Punggol","PG_B5","3100159619","008923616364","WS500415A","SUB","Direct","2017_44",2017-11-05,2085
"Punggol","PG_B5","3100159619","008923616364","WS500415A","SUB","Direct","2017_45",2017-11-11,1188
"Punggol","PG_B5","3100159623","008923670155","WS500423A","SUB","Direct","2017_31",2017-08-06,0
"Punggol","PG_B5","3100159623","008923670155","WS500423A","SUB","Direct","2017_32",2017-08-13,212
"Punggol","PG_B5","3100159623","008923670155","WS500423A","SUB","Direct","2017_33",2017-08-20,1
"Punggol","PG_B5","3100159623","008923670155","WS500423A","SUB","Direct","2017_34",2017-08-27,0
"Punggol","PG_B5","3100159623","008923670155","WS500423A","SUB","Direct","2017_35",2017-09-03,0
"Punggol","PG_B5","3100159623","008923670155","WS500423A","SUB","Direct","2017_36",2017-09-10,0
"Punggol","PG_B5","3100159623","008923670155","WS500423A","SUB","Direct","2017_37",2017-09-17,29
"Punggol","PG_B5","3100159623","008923670155","WS500423A","SUB","Direct","2017_38",2017-09-24,0
"Punggol","PG_B5","3100159623","008923670155","WS500423A","SUB","Direct","2017_39",2017-10-01,0
"Punggol","PG_B5","3100159623","008923670155","WS500423A","SUB","Direct","2017_40",2017-10-08,0
"Punggol","PG_B5","3100159623","008923670155","WS500423A","SUB","Direct","2017_41",2017-10-15,8
"Punggol","PG_B5","3100159623","008923670155","WS500423A","SUB","Direct","2017_42",2017-10-22,49
"Punggol","PG_B5","3100159623","008923670155","WS500423A","SUB","Direct","2017_43",2017-10-29,0
"Punggol","PG_B5","3100159623","008923670155","WS500423A","SUB","Direct","2017_44",2017-11-05,57
"Punggol","PG_B5","3100159623","008923670155","WS500423A","SUB","Direct","2017_45",2017-11-11,0
"Punggol","PG_B5","3100159627","008923736915","WS500431A","SUB","Indirect","2017_31",2017-08-06,2579
"Punggol","PG_B5","3100159627","008923736915","WS500431A","SUB","Indirect","2017_32",2017-08-13,3626
"Punggol","PG_B5","3100159627","008923736915","WS500431A","SUB","Indirect","2017_33",2017-08-20,2683
"Punggol","PG_B5","3100159627","008923736915","WS500431A","SUB","Indirect","2017_34",2017-08-27,2598
"Punggol","PG_B5","3100159627","008923736915","WS500431A","SUB","Indirect","2017_35",2017-09-03,2825
"Punggol","PG_B5","3100159627","008923736915","WS500431A","SUB","Indirect","2017_36",2017-09-10,2475
"Punggol","PG_B5","3100159627","008923736915","WS500431A","SUB","Indirect","2017_37",2017-09-17,1628
"Punggol","PG_B5","3100159627","008923736915","WS500431A","SUB","Indirect","2017_38",2017-09-24,1407
"Punggol","PG_B5","3100159627","008923736915","WS500431A","SUB","Indirect","2017_39",2017-10-01,2529
"Punggol","PG_B5","3100159627","008923736915","WS500431A","SUB","Indirect","2017_40",2017-10-08,1552
"Punggol","PG_B5","3100159627","008923736915","WS500431A","SUB","Indirect","2017_41",2017-10-15,2227
"Punggol","PG_B5","3100159627","008923736915","WS500431A","SUB","Indirect","2017_42",2017-10-22,2809
"Punggol","PG_B5","3100159627","008923736915","WS500431A","SUB","Indirect","2017_43",2017-10-29,2080
"Punggol","PG_B5","3100159627","008923736915","WS500431A","SUB","Indirect","2017_44",2017-11-05,2788
"Punggol","PG_B5","3100159627","008923736915","WS500431A","SUB","Indirect","2017_45",2017-11-11,1527
"Punggol","PG_B5","3100159631","008924978151","WS500439A","SUB","Indirect","2017_31",2017-08-06,5426
"Punggol","PG_B5","3100159631","008924978151","WS500439A","SUB","Indirect","2017_32",2017-08-13,5994
"Punggol","PG_B5","3100159631","008924978151","WS500439A","SUB","Indirect","2017_33",2017-08-20,5252
"Punggol","PG_B5","3100159631","008924978151","WS500439A","SUB","Indirect","2017_34",2017-08-27,5553
"Punggol","PG_B5","3100159631","008924978151","WS500439A","SUB","Indirect","2017_35",2017-09-03,5857
"Punggol","PG_B5","3100159631","008924978151","WS500439A","SUB","Indirect","2017_36",2017-09-10,6093
"Punggol","PG_B5","3100159631","008924978151","WS500439A","SUB","Indirect","2017_37",2017-09-17,4022
"Punggol","PG_B5","3100159631","008924978151","WS500439A","SUB","Indirect","2017_38",2017-09-24,6075
"Punggol","PG_B5","3100159631","008924978151","WS500439A","SUB","Indirect","2017_39",2017-10-01,5838
"Punggol","PG_B5","3100159631","008924978151","WS500439A","SUB","Indirect","2017_40",2017-10-08,6311
"Punggol","PG_B5","3100159631","008924978151","WS500439A","SUB","Indirect","2017_41",2017-10-15,6353
"Punggol","PG_B5","3100159631","008924978151","WS500439A","SUB","Indirect","2017_42",2017-10-22,6084
"Punggol","PG_B5","3100159631","008924978151","WS500439A","SUB","Indirect","2017_43",2017-10-29,3859
"Punggol","PG_B5","3100159631","008924978151","WS500439A","SUB","Indirect","2017_44",2017-11-05,5926
"Punggol","PG_B5","3100159631","008924978151","WS500439A","SUB","Indirect","2017_45",2017-11-11,5186
"Punggol","PG_B5","3100159635","008924047171","WS500447A","SUB","Indirect","2017_31",2017-08-06,1511
"Punggol","PG_B5","3100159635","008924047171","WS500447A","SUB","Indirect","2017_32",2017-08-13,1898
"Punggol","PG_B5","3100159635","008924047171","WS500447A","SUB","Indirect","2017_33",2017-08-20,1675
"Punggol","PG_B5","3100159635","008924047171","WS500447A","SUB","Indirect","2017_34",2017-08-27,1654
"Punggol","PG_B5","3100159635","008924047171","WS500447A","SUB","Indirect","2017_35",2017-09-03,1774
"Punggol","PG_B5","3100159635","008924047171","WS500447A","SUB","Indirect","2017_36",2017-09-10,1825
"Punggol","PG_B5","3100159635","008924047171","WS500447A","SUB","Indirect","2017_37",2017-09-17,1731
"Punggol","PG_B5","3100159635","008924047171","WS500447A","SUB","Indirect","2017_38",2017-09-24,2038
"Punggol","PG_B5","3100159635","008924047171","WS500447A","SUB","Indirect","2017_39",2017-10-01,2667
"Punggol","PG_B5","3100159635","008924047171","WS500447A","SUB","Indirect","2017_40",2017-10-08,2378
"Punggol","PG_B5","3100159635","008924047171","WS500447A","SUB","Indirect","2017_41",2017-10-15,2052
"Punggol","PG_B5","3100159635","008924047171","WS500447A","SUB","Indirect","2017_42",2017-10-22,1942
"Punggol","PG_B5","3100159635","008924047171","WS500447A","SUB","Indirect","2017_43",2017-10-29,1962
"Punggol","PG_B5","3100159635","008924047171","WS500447A","SUB","Indirect","2017_44",2017-11-05,2224
"Punggol","PG_B5","3100159635","008924047171","WS500447A","SUB","Indirect","2017_45",2017-11-11,1475
"Punggol","PG_B5","3100159639","008923630001","WS500455A","SUB","Indirect","2017_31",2017-08-06,3232
"Punggol","PG_B5","3100159639","008923630001","WS500455A","SUB","Indirect","2017_32",2017-08-13,2442
"Punggol","PG_B5","3100159639","008923630001","WS500455A","SUB","Indirect","2017_33",2017-08-20,2440
"Punggol","PG_B5","3100159639","008923630001","WS500455A","SUB","Indirect","2017_34",2017-08-27,2330
"Punggol","PG_B5","3100159639","008923630001","WS500455A","SUB","Indirect","2017_35",2017-09-03,2457
"Punggol","PG_B5","3100159639","008923630001","WS500455A","SUB","Indirect","2017_36",2017-09-10,2267
"Punggol","PG_B5","3100159639","008923630001","WS500455A","SUB","Indirect","2017_37",2017-09-17,1994
"Punggol","PG_B5","3100159639","008923630001","WS500455A","SUB","Indirect","2017_38",2017-09-24,2369
"Punggol","PG_B5","3100159639","008923630001","WS500455A","SUB","Indirect","2017_39",2017-10-01,1244
"Punggol","PG_B5","3100159639","008923630001","WS500455A","SUB","Indirect","2017_40",2017-10-08,363
"Punggol","PG_B5","3100159639","008923630001","WS500455A","SUB","Indirect","2017_41",2017-10-15,2125
"Punggol","PG_B5","3100159639","008923630001","WS500455A","SUB","Indirect","2017_42",2017-10-22,3105
"Punggol","PG_B5","3100159639","008923630001","WS500455A","SUB","Indirect","2017_43",2017-10-29,2138
"Punggol","PG_B5","3100159639","008923630001","WS500455A","SUB","Indirect","2017_44",2017-11-05,2503
"Punggol","PG_B5","3100159639","008923630001","WS500455A","SUB","Indirect","2017_45",2017-11-11,1778
"Punggol","PG_B5","3100159643","008923640273","WS500463A","SUB","Indirect","2017_31",2017-08-06,5071
"Punggol","PG_B5","3100159643","008923640273","WS500463A","SUB","Indirect","2017_32",2017-08-13,5752
"Punggol","PG_B5","3100159643","008923640273","WS500463A","SUB","Indirect","2017_33",2017-08-20,5807
"Punggol","PG_B5","3100159643","008923640273","WS500463A","SUB","Indirect","2017_34",2017-08-27,6781
"Punggol","PG_B5","3100159643","008923640273","WS500463A","SUB","Indirect","2017_35",2017-09-03,6036
"Punggol","PG_B5","3100159643","008923640273","WS500463A","SUB","Indirect","2017_36",2017-09-10,6470
"Punggol","PG_B5","3100159643","008923640273","WS500463A","SUB","Indirect","2017_37",2017-09-17,6885
"Punggol","PG_B5","3100159643","008923640273","WS500463A","SUB","Indirect","2017_38",2017-09-24,6835
"Punggol","PG_B5","3100159643","008923640273","WS500463A","SUB","Indirect","2017_39",2017-10-01,5740
"Punggol","PG_B5","3100159643","008923640273","WS500463A","SUB","Indirect","2017_40",2017-10-08,6367
"Punggol","PG_B5","3100159643","008923640273","WS500463A","SUB","Indirect","2017_41",2017-10-15,5603
"Punggol","PG_B5","3100159643","008923640273","WS500463A","SUB","Indirect","2017_42",2017-10-22,7146
"Punggol","PG_B5","3100159643","008923640273","WS500463A","SUB","Indirect","2017_43",2017-10-29,6628
"Punggol","PG_B5","3100159643","008923640273","WS500463A","SUB","Indirect","2017_44",2017-11-05,6277
"Punggol","PG_B5","3100159643","008923640273","WS500463A","SUB","Indirect","2017_45",2017-11-11,4636
"Punggol","PG_B5","3100159647","008924549416","WS500471A","SUB","Indirect","2017_31",2017-08-06,2411
"Punggol","PG_B5","3100159647","008924549416","WS500471A","SUB","Indirect","2017_32",2017-08-13,3192
"Punggol","PG_B5","3100159647","008924549416","WS500471A","SUB","Indirect","2017_33",2017-08-20,2860
"Punggol","PG_B5","3100159647","008924549416","WS500471A","SUB","Indirect","2017_34",2017-08-27,3499
"Punggol","PG_B5","3100159647","008924549416","WS500471A","SUB","Indirect","2017_35",2017-09-03,3271
"Punggol","PG_B5","3100159647","008924549416","WS500471A","SUB","Indirect","2017_36",2017-09-10,3889
"Punggol","PG_B5","3100159647","008924549416","WS500471A","SUB","Indirect","2017_37",2017-09-17,3598
"Punggol","PG_B5","3100159647","008924549416","WS500471A","SUB","Indirect","2017_38",2017-09-24,3549
"Punggol","PG_B5","3100159647","008924549416","WS500471A","SUB","Indirect","2017_39",2017-10-01,2999
"Punggol","PG_B5","3100159647","008924549416","WS500471A","SUB","Indirect","2017_40",2017-10-08,3626
"Punggol","PG_B5","3100159647","008924549416","WS500471A","SUB","Indirect","2017_41",2017-10-15,3294
"Punggol","PG_B5","3100159647","008924549416","WS500471A","SUB","Indirect","2017_42",2017-10-22,3329
"Punggol","PG_B5","3100159647","008924549416","WS500471A","SUB","Indirect","2017_43",2017-10-29,3388
"Punggol","PG_B5","3100159647","008924549416","WS500471A","SUB","Indirect","2017_44",2017-11-05,3348
"Punggol","PG_B5","3100159647","008924549416","WS500471A","SUB","Indirect","2017_45",2017-11-11,2656
"Punggol","PG_B5","3100159651","008923632270","WS500479A","SUB","Indirect","2017_31",2017-08-06,5237
"Punggol","PG_B5","3100159651","008923632270","WS500479A","SUB","Indirect","2017_32",2017-08-13,4778
"Punggol","PG_B5","3100159651","008923632270","WS500479A","SUB","Indirect","2017_33",2017-08-20,4753
