"family_id","service_point_sn","meter_sn","block","overconsumption_date","online_status"
2438,"3005448439","WS500344A","PG_B4",2017-01-29,"INACTIVE"
515,"3100159871","WS500514A","PG_B5",2017-01-29,"INACTIVE"
2451,"3004478658","WS500007A","PG_B1",2017-01-29,"INACTIVE"
198,"3100250314","WS500197A","PG_B3",2017-01-29,"ACTIVE"
429,"3100159963","WS500428A","PG_B5",2017-01-29,"ACTIVE"
246,"3100250338","WS500245A","PG_B3",2017-01-29,"INACTIVE"
495,"3100159591","WS500494A","PG_B5",2017-01-29,"INACTIVE"
512,"3100159667","WS500511A","PG_B5",2017-01-29,"ACTIVE"
146,"3004520867","WS500146A","PG_B2",2017-01-29,"INACTIVE"
18,"3004480168","WS500018A","PG_B1",2017-01-29,"INACTIVE"
275,"3100250174","WS500274A","PG_B3",2017-01-29,"INACTIVE"
426,"3100159759","WS500425A","PG_B5",2017-01-29,"ACTIVE"
367,"3005448707","WS500366A","PG_B4",2017-01-29,"ACTIVE"
485,"3100159991","WS500484A","PG_B5",2017-01-29,"INACTIVE"
444,"3100159903","WS500443A","PG_B5",2017-01-29,"ACTIVE"
1819,"3004522034","WS500150A","PG_B2",2017-01-29,"INACTIVE"
439,"3100159563","WS500438A","PG_B5",2017-01-29,"ACTIVE"
285,"3100250298","WS500284A","PG_B3",2017-01-29,"INACTIVE"
277,"3100250294","WS500276A","PG_B3",2017-01-29,"INACTIVE"
236,"3100250214","WS500235A","PG_B3",2017-01-29,"INACTIVE"
86,"3004479149","WS500086A","PG_B1",2017-01-29,"ACTIVE"
130,"3004521354","WS500130A","PG_B2",2017-01-29,"ACTIVE"
24,"3004480195","WS500024A","PG_B1",2017-01-29,"ACTIVE"
260,"3100250226","WS500259A","PG_B3",2017-01-29,"ACTIVE"
2412,"3004521035","WS500105A","PG_B2",2017-01-29,"INACTIVE"
298,"3100250126","WS500297A","PG_B3",2017-01-29,"INACTIVE"
323,"3005448551","WS500322A","PG_B4",2017-01-29,"INACTIVE"
342,"3005448627","WS500341A","PG_B4",2017-01-29,"ACTIVE"
329,"3005448555","WS500328A","PG_B4",2017-01-29,"ACTIVE"
335,"3005448559","WS500334A","PG_B4",2017-01-29,"INACTIVE"
350,"3005448759","WS500349A","PG_B4",2017-01-29,"INACTIVE"
555,"3005448463","WS500380A","PG_B4",2017-01-29,"INACTIVE"
1826,"3100159603","WS500518A","PG_B5",2017-01-29,"INACTIVE"
478,"3100159519","WS500477A","PG_B5",2017-01-29,"ACTIVE"
465,"3100159711","WS500464A","PG_B5",2017-01-29,"INACTIVE"
560,"3100159679","WS500400A","PG_B5",2017-01-29,"ACTIVE"
2408,"3100159831","WS500434A","PG_B5",2017-01-29,"INACTIVE"
2405,"3004521247","WS500096A","PG_B2",2017-01-29,"INACTIVE"
20,"3004478961","WS500020A","PG_B1",2017-01-22,"ACTIVE"
243,"3100250158","WS500242A","PG_B3",2017-01-22,"INACTIVE"
2467,"3005448411","WS500302A","PG_B4",2017-01-22,"INACTIVE"
2451,"3004478658","WS500007A","PG_B1",2017-01-22,"INACTIVE"
189,"3100250250","WS500188A","PG_B3",2017-01-22,"ACTIVE"
530,"3100159811","WS500529A","PG_B5",2017-01-22,"ACTIVE"
429,"3100159963","WS500428A","PG_B5",2017-01-22,"ACTIVE"
516,"3100159939","WS500515A","PG_B5",2017-01-22,"ACTIVE"
333,"3005448431","WS500332A","PG_B4",2017-01-22,"ACTIVE"
75,"3004479444","WS500075A","PG_B1",2017-01-22,"ACTIVE"
101,"3004521564","WS500101A","PG_B2",2017-01-22,"INACTIVE"
225,"3100250030","WS500224A","PG_B3",2017-01-22,"ACTIVE"
493,"3100159995","WS500492A","PG_B5",2017-01-22,"ACTIVE"
1819,"3004522034","WS500150A","PG_B2",2017-01-22,"INACTIVE"
1823,"3100159535","WS500509A","PG_B5",2017-01-22,"INACTIVE"
116,"3004520760","WS500116A","PG_B2",2017-01-22,"INACTIVE"
277,"3100250294","WS500276A","PG_B3",2017-01-22,"INACTIVE"
236,"3100250214","WS500235A","PG_B3",2017-01-22,"INACTIVE"
130,"3004521354","WS500130A","PG_B2",2017-01-22,"ACTIVE"
24,"3004480195","WS500024A","PG_B1",2017-01-22,"ACTIVE"
114,"3004521898","WS500114A","PG_B2",2017-01-22,"INACTIVE"
302,"3100250366","WS500301A","PG_B3",2017-01-22,"INACTIVE"
335,"3005448559","WS500334A","PG_B4",2017-01-22,"INACTIVE"
441,"3100159699","WS500440A","PG_B5",2017-01-22,"INACTIVE"
555,"3005448463","WS500380A","PG_B4",2017-01-22,"INACTIVE"
2400,"3100159623","WS500423A","PG_B5",2017-01-22,"INACTIVE"
478,"3100159519","WS500477A","PG_B5",2017-01-22,"ACTIVE"
465,"3100159711","WS500464A","PG_B5",2017-01-22,"INACTIVE"
2408,"3100159831","WS500434A","PG_B5",2017-01-22,"INACTIVE"
20,"3004478961","WS500020A","PG_B1",2017-01-15,"ACTIVE"
2479,"3005448527","WS500381A","PG_B4",2017-01-15,"INACTIVE"
243,"3100250158","WS500242A","PG_B3",2017-01-15,"INACTIVE"
2466,"3005448783","WS500385A","PG_B4",2017-01-15,"INACTIVE"
189,"3100250250","WS500188A","PG_B3",2017-01-15,"ACTIVE"
429,"3100159963","WS500428A","PG_B5",2017-01-15,"ACTIVE"
161,"3004521743","WS500161A","PG_B2",2017-01-15,"ACTIVE"
333,"3005448431","WS500332A","PG_B4",2017-01-15,"ACTIVE"
75,"3004479444","WS500075A","PG_B1",2017-01-15,"ACTIVE"
493,"3100159995","WS500492A","PG_B5",2017-01-15,"ACTIVE"
485,"3100159991","WS500484A","PG_B5",2017-01-15,"INACTIVE"
1819,"3004522034","WS500150A","PG_B2",2017-01-15,"INACTIVE"
1823,"3100159535","WS500509A","PG_B5",2017-01-15,"INACTIVE"
107,"3004521588","WS500107A","PG_B2",2017-01-15,"INACTIVE"
116,"3004520760","WS500116A","PG_B2",2017-01-15,"INACTIVE"
277,"3100250294","WS500276A","PG_B3",2017-01-15,"INACTIVE"
236,"3100250214","WS500235A","PG_B3",2017-01-15,"INACTIVE"
130,"3004521354","WS500130A","PG_B2",2017-01-15,"ACTIVE"
24,"3004480195","WS500024A","PG_B1",2017-01-15,"ACTIVE"
441,"3100159699","WS500440A","PG_B5",2017-01-15,"INACTIVE"
555,"3005448463","WS500380A","PG_B4",2017-01-15,"INACTIVE"
2400,"3100159623","WS500423A","PG_B5",2017-01-15,"INACTIVE"
478,"3100159519","WS500477A","PG_B5",2017-01-15,"ACTIVE"
2427,"3100159739","WS500520A","PG_B5",2017-01-15,"ACTIVE"
2420,"3004521931","WS500120A","PG_B2",2017-01-15,"INACTIVE"
2471,"3005448567","WS500346A","PG_B4",2017-01-08,"INACTIVE"
20,"3004478961","WS500020A","PG_B1",2017-01-08,"ACTIVE"
393,"3005448471","WS500392A","PG_B4",2017-01-08,"ACTIVE"
281,"3100250058","WS500280A","PG_B3",2017-01-08,"ACTIVE"
38,"3004478999","WS500038A","PG_B1",2017-01-08,"ACTIVE"
2467,"3005448411","WS500302A","PG_B4",2017-01-08,"INACTIVE"
300,"3100250246","WS500299A","PG_B3",2017-01-08,"ACTIVE"
198,"3100250314","WS500197A","PG_B3",2017-01-08,"ACTIVE"
429,"3100159963","WS500428A","PG_B5",2017-01-08,"ACTIVE"
333,"3005448431","WS500332A","PG_B4",2017-01-08,"ACTIVE"
351,"3005448443","WS500350A","PG_B4",2017-01-08,"ACTIVE"
493,"3100159995","WS500492A","PG_B5",2017-01-08,"ACTIVE"
419,"3100159823","WS500418A","PG_B5",2017-01-08,"INACTIVE"
32,"3004478988","WS500032A","PG_B1",2017-01-08,"ACTIVE"
236,"3100250214","WS500235A","PG_B3",2017-01-08,"INACTIVE"
240,"3100249978","WS500239A","PG_B3",2017-01-08,"INACTIVE"
95,"3004521003","WS500095A","PG_B2",2017-01-08,"INACTIVE"
130,"3004521354","WS500130A","PG_B2",2017-01-08,"ACTIVE"
239,"3100249918","WS500238A","PG_B3",2017-01-08,"INACTIVE"
24,"3004480195","WS500024A","PG_B1",2017-01-08,"ACTIVE"
209,"3100250022","WS500208A","PG_B3",2017-01-08,"ACTIVE"
441,"3100159699","WS500440A","PG_B5",2017-01-08,"INACTIVE"
555,"3005448463","WS500380A","PG_B4",2017-01-08,"INACTIVE"
1825,"3005448655","WS500383A","PG_B4",2017-01-08,"INACTIVE"
478,"3100159519","WS500477A","PG_B5",2017-01-08,"ACTIVE"
2427,"3100159739","WS500520A","PG_B5",2017-01-08,"ACTIVE"
2471,"3005448567","WS500346A","PG_B4",2017-01-01,"INACTIVE"
20,"3004478961","WS500020A","PG_B1",2017-01-01,"ACTIVE"
377,"3005448587","WS500376A","PG_B4",2017-01-01,"ACTIVE"
377,"3005448587","WS500540A","PG_B4",2017-01-01,"ACTIVE"
281,"3100250058","WS500280A","PG_B3",2017-01-01,"ACTIVE"
38,"3004478999","WS500038A","PG_B1",2017-01-01,"ACTIVE"
244,"3100250218","WS500243A","PG_B3",2017-01-01,"ACTIVE"
300,"3100250246","WS500299A","PG_B3",2017-01-01,"ACTIVE"
288,"3100250002","WS500287A","PG_B3",2017-01-01,"ACTIVE"
189,"3100250250","WS500188A","PG_B3",2017-01-01,"ACTIVE"
198,"3100250314","WS500197A","PG_B3",2017-01-01,"ACTIVE"
429,"3100159963","WS500428A","PG_B5",2017-01-01,"ACTIVE"
333,"3005448431","WS500332A","PG_B4",2017-01-01,"ACTIVE"
310,"3005448479","WS500309A","PG_B4",2017-01-01,"ACTIVE"
354,"3005448635","WS500353A","PG_B4",2017-01-01,"ACTIVE"
75,"3004479444","WS500075A","PG_B1",2017-01-01,"ACTIVE"
32,"3004478988","WS500032A","PG_B1",2017-01-01,"ACTIVE"
528,"3100159675","WS500527A","PG_B5",2017-01-01,"INACTIVE"
190,"3100250310","WS500189A","PG_B3",2017-01-01,"INACTIVE"
116,"3004520760","WS500116A","PG_B2",2017-01-01,"INACTIVE"
57,"3004479375","WS500057A","PG_B1",2017-01-01,"INACTIVE"
169,"3004522284","WS500169A","PG_B2",2017-01-01,"INACTIVE"
239,"3100249918","WS500238A","PG_B3",2017-01-01,"INACTIVE"
24,"3004480195","WS500024A","PG_B1",2017-01-01,"ACTIVE"
114,"3004521898","WS500114A","PG_B2",2017-01-01,"INACTIVE"
335,"3005448559","WS500334A","PG_B4",2017-01-01,"INACTIVE"
478,"3100159519","WS500477A","PG_B5",2017-01-01,"ACTIVE"
