"site","block","service_point_sn","pub_cust_id","meter_sn","meter_type","supply","floor","month.end","MonthlyConsumption","NetConsumption"
"Punggol","PG_B5","3100159651","008937656596","WS500479A","SUB","Indirect","#12","2018-03-31",21861,"17620"
"Punggol","PG_B5","3100159651","008937656596","WS500479A","SUB","Indirect","#12","2018-04-30",9379,"NA"
"Punggol","PG_B5","3100159651","008937656596","WS500479A","SUB","Indirect","#12","2018-05-31",14311,"26788"
"Punggol","PG_B5","3100159651","008937656596","WS500479A","SUB","Indirect","#12","2018-06-30",15821,"87605"
"Punggol","PG_B5","3100159651","008937656596","WS500479A","SUB","Indirect","#12","2018-07-31",5279,"NA"
"Punggol","PG_B5","3100159655","008925572151","WS500487A","SUB","Indirect","#13","2017-08-31",10986,"10025"
"Punggol","PG_B5","3100159655","008925572151","WS500487A","SUB","Indirect","#13","2017-09-30",17566,"9696"
"Punggol","PG_B5","3100159655","008925572151","WS500487A","SUB","Indirect","#13","2017-10-31",12679,"10038"
"Punggol","PG_B5","3100159655","008925572151","WS500487A","SUB","Indirect","#13","2017-11-30",10133,"8194"
"Punggol","PG_B5","3100159655","008925572151","WS500487A","SUB","Indirect","#13","2017-12-31",11191,"11613"
"Punggol","PG_B5","3100159655","008925572151","WS500487A","SUB","Indirect","#13","2018-01-31",12301,"10311"
"Punggol","PG_B5","3100159655","008925572151","WS500487A","SUB","Indirect","#13","2018-02-28",10636,"2856"
"Punggol","PG_B5","3100159655","008925572151","WS500487A","SUB","Indirect","#13","2018-03-31",12953,"17620"
"Punggol","PG_B5","3100159655","008925572151","WS500487A","SUB","Indirect","#13","2018-04-30",7590,"NA"
"Punggol","PG_B5","3100159655","008925572151","WS500487A","SUB","Indirect","#13","2018-05-31",6730,"26788"
"Punggol","PG_B5","3100159655","008925572151","WS500487A","SUB","Indirect","#13","2018-06-30",6261,"87605"
"Punggol","PG_B5","3100159655","008925572151","WS500487A","SUB","Indirect","#13","2018-07-31",5947,"NA"
"Punggol","PG_B5","3100159659","008923616570","WS500495A","SUB","Indirect","#14","2017-08-31",5841,"10025"
"Punggol","PG_B5","3100159659","008923616570","WS500495A","SUB","Indirect","#14","2017-09-30",7840,"9696"
"Punggol","PG_B5","3100159659","008923616570","WS500495A","SUB","Indirect","#14","2017-10-31",8404,"10038"
"Punggol","PG_B5","3100159659","008923616570","WS500495A","SUB","Indirect","#14","2017-11-30",7928,"8194"
"Punggol","PG_B5","3100159659","008923616570","WS500495A","SUB","Indirect","#14","2017-12-31",7523,"11613"
"Punggol","PG_B5","3100159659","008923616570","WS500495A","SUB","Indirect","#14","2018-01-31",6274,"10311"
"Punggol","PG_B5","3100159659","008923616570","WS500495A","SUB","Indirect","#14","2018-02-28",4944,"2856"
"Punggol","PG_B5","3100159659","008923616570","WS500495A","SUB","Indirect","#14","2018-03-31",5767,"17620"
"Punggol","PG_B5","3100159659","008923616570","WS500495A","SUB","Indirect","#14","2018-04-30",5070,"NA"
"Punggol","PG_B5","3100159659","008923616570","WS500495A","SUB","Indirect","#14","2018-05-31",4144,"26788"
"Punggol","PG_B5","3100159659","008923616570","WS500495A","SUB","Indirect","#14","2018-06-30",4549,"87605"
"Punggol","PG_B5","3100159659","008923616570","WS500495A","SUB","Indirect","#14","2018-07-31",6099,"NA"
"Punggol","PG_B5","3100159663","008924098174","WS500503A","SUB","Indirect","#15","2017-08-31",17629,"10025"
"Punggol","PG_B5","3100159663","008924098174","WS500503A","SUB","Indirect","#15","2017-09-30",25729,"9696"
"Punggol","PG_B5","3100159663","008924098174","WS500503A","SUB","Indirect","#15","2017-10-31",26298,"10038"
"Punggol","PG_B5","3100159663","008924098174","WS500503A","SUB","Indirect","#15","2017-11-30",26402,"8194"
"Punggol","PG_B5","3100159663","008924098174","WS500503A","SUB","Indirect","#15","2017-12-31",30227,"11613"
"Punggol","PG_B5","3100159663","008924098174","WS500503A","SUB","Indirect","#15","2018-01-31",24861,"10311"
"Punggol","PG_B5","3100159663","008924098174","WS500503A","SUB","Indirect","#15","2018-02-28",16013,"2856"
"Punggol","PG_B5","3100159663","008924098174","WS500503A","SUB","Indirect","#15","2018-03-31",23485,"17620"
"Punggol","PG_B5","3100159663","008924098174","WS500503A","SUB","Indirect","#15","2018-04-30",23939,"NA"
"Punggol","PG_B5","3100159663","008924098174","WS500503A","SUB","Indirect","#15","2018-05-31",24089,"26788"
"Punggol","PG_B5","3100159663","008924098174","WS500503A","SUB","Indirect","#15","2018-06-30",22747,"87605"
"Punggol","PG_B5","3100159663","008924098174","WS500503A","SUB","Indirect","#15","2018-07-31",26177,"NA"
"Punggol","PG_B5","3100159667","008923656469","WS500511A","SUB","Indirect","#16","2017-08-31",4963,"10025"
"Punggol","PG_B5","3100159667","008923656469","WS500511A","SUB","Indirect","#16","2017-09-30",7571,"9696"
"Punggol","PG_B5","3100159667","008923656469","WS500511A","SUB","Indirect","#16","2017-10-31",8598,"10038"
"Punggol","PG_B5","3100159667","008923656469","WS500511A","SUB","Indirect","#16","2017-11-30",7989,"8194"
"Punggol","PG_B5","3100159667","008923656469","WS500511A","SUB","Indirect","#16","2017-12-31",8257,"11613"
"Punggol","PG_B5","3100159667","008923656469","WS500511A","SUB","Indirect","#16","2018-01-31",8099,"10311"
"Punggol","PG_B5","3100159667","008923656469","WS500511A","SUB","Indirect","#16","2018-02-28",7856,"2856"
"Punggol","PG_B5","3100159667","008923656469","WS500511A","SUB","Indirect","#16","2018-03-31",8081,"17620"
"Punggol","PG_B5","3100159667","008923656469","WS500511A","SUB","Indirect","#16","2018-04-30",7260,"NA"
"Punggol","PG_B5","3100159667","008923656469","WS500511A","SUB","Indirect","#16","2018-05-31",8497,"26788"
"Punggol","PG_B5","3100159667","008923656469","WS500511A","SUB","Indirect","#16","2018-06-30",7324,"87605"
"Punggol","PG_B5","3100159667","008923656469","WS500511A","SUB","Indirect","#16","2018-07-31",6979,"NA"
"Punggol","PG_B5","3100159671","008923993763","WS500519A","SUB","Indirect","#17","2017-08-31",11334,"10025"
"Punggol","PG_B5","3100159671","008923993763","WS500519A","SUB","Indirect","#17","2017-09-30",15922,"9696"
"Punggol","PG_B5","3100159671","008923993763","WS500519A","SUB","Indirect","#17","2017-10-31",16511,"10038"
"Punggol","PG_B5","3100159671","008923993763","WS500519A","SUB","Indirect","#17","2017-11-30",15977,"8194"
"Punggol","PG_B5","3100159671","008923993763","WS500519A","SUB","Indirect","#17","2017-12-31",17030,"11613"
"Punggol","PG_B5","3100159671","008923993763","WS500519A","SUB","Indirect","#17","2018-01-31",16256,"10311"
"Punggol","PG_B5","3100159671","008923993763","WS500519A","SUB","Indirect","#17","2018-02-28",15569,"2856"
"Punggol","PG_B5","3100159671","008923993763","WS500519A","SUB","Indirect","#17","2018-03-31",16651,"17620"
"Punggol","PG_B5","3100159671","008923993763","WS500519A","SUB","Indirect","#17","2018-04-30",15335,"NA"
"Punggol","PG_B5","3100159671","008923993763","WS500519A","SUB","Indirect","#17","2018-05-31",16792,"26788"
"Punggol","PG_B5","3100159671","008923993763","WS500519A","SUB","Indirect","#17","2018-06-30",11382,"87605"
"Punggol","PG_B5","3100159671","008923993763","WS500519A","SUB","Indirect","#17","2018-07-31",16729,"NA"
"Punggol","PG_B5","3100159675","008923782505","WS500527A","SUB","Indirect","#18","2017-08-31",2598,"10025"
"Punggol","PG_B5","3100159675","008923782505","WS500527A","SUB","Indirect","#18","2017-09-30",2720,"9696"
"Punggol","PG_B5","3100159675","008923782505","WS500527A","SUB","Indirect","#18","2017-10-31",3918,"10038"
"Punggol","PG_B5","3100159675","008923782505","WS500527A","SUB","Indirect","#18","2017-11-30",4282,"8194"
"Punggol","PG_B5","3100159675","008923782505","WS500527A","SUB","Indirect","#18","2017-12-31",4522,"11613"
"Punggol","PG_B5","3100159675","008923782505","WS500527A","SUB","Indirect","#18","2018-01-31",4081,"10311"
"Punggol","PG_B5","3100159675","008923782505","WS500527A","SUB","Indirect","#18","2018-02-28",3493,"2856"
"Punggol","PG_B5","3100159675","008923782505","WS500527A","SUB","Indirect","#18","2018-03-31",4217,"17620"
"Punggol","PG_B5","3100159675","008923782505","WS500527A","SUB","Indirect","#18","2018-04-30",3812,"NA"
"Punggol","PG_B5","3100159675","008923782505","WS500527A","SUB","Indirect","#18","2018-05-31",4157,"26788"
"Punggol","PG_B5","3100159675","008923782505","WS500527A","SUB","Indirect","#18","2018-06-30",3809,"87605"
"Punggol","PG_B5","3100159675","008923782505","WS500527A","SUB","Indirect","#18","2018-07-31",3708,"NA"
"Punggol","PG_B5","3100159679","008933114418","WS500400A","SUB","Direct","#02","2017-08-31",4822,"9672"
"Punggol","PG_B5","3100159679","008933114418","WS500400A","SUB","Direct","#02","2017-09-30",6231,"7759"
"Punggol","PG_B5","3100159679","008933114418","WS500400A","SUB","Direct","#02","2017-10-31",7089,"9901"
"Punggol","PG_B5","3100159679","008933114418","WS500400A","SUB","Direct","#02","2017-11-30",6922,"8581"
"Punggol","PG_B5","3100159679","008933114418","WS500400A","SUB","Direct","#02","2017-12-31",7908,"9549"
"Punggol","PG_B5","3100159679","008933114418","WS500400A","SUB","Direct","#02","2018-01-31",7338,"8641"
"Punggol","PG_B5","3100159679","008933114418","WS500400A","SUB","Direct","#02","2018-02-28",7304,"7585"
"Punggol","PG_B5","3100159679","008933114418","WS500400A","SUB","Direct","#02","2018-03-31",7904,"7459"
"Punggol","PG_B5","3100159679","008933114418","WS500400A","SUB","Direct","#02","2018-04-30",5508,"NA"
"Punggol","PG_B5","3100159679","008933114418","WS500400A","SUB","Direct","#02","2018-05-31",6027,"10603"
"Punggol","PG_B5","3100159679","008933114418","WS500400A","SUB","Direct","#02","2018-06-30",2926,"11170"
"Punggol","PG_B5","3100159679","008933114418","WS500400A","SUB","Direct","#02","2018-07-31",5871,"NA"
"Punggol","PG_B5","3100159683","008923607967","WS500408A","SUB","Direct","#03","2017-08-31",8203,"9672"
"Punggol","PG_B5","3100159683","008923607967","WS500408A","SUB","Direct","#03","2017-09-30",11674,"7759"
"Punggol","PG_B5","3100159683","008923607967","WS500408A","SUB","Direct","#03","2017-10-31",10440,"9901"
"Punggol","PG_B5","3100159683","008923607967","WS500408A","SUB","Direct","#03","2017-11-30",10716,"8581"
"Punggol","PG_B5","3100159683","008923607967","WS500408A","SUB","Direct","#03","2017-12-31",11947,"9549"
"Punggol","PG_B5","3100159683","008923607967","WS500408A","SUB","Direct","#03","2018-01-31",11187,"8641"
"Punggol","PG_B5","3100159683","008923607967","WS500408A","SUB","Direct","#03","2018-02-28",10949,"7585"
"Punggol","PG_B5","3100159683","008923607967","WS500408A","SUB","Direct","#03","2018-03-31",12038,"7459"
"Punggol","PG_B5","3100159683","008923607967","WS500408A","SUB","Direct","#03","2018-04-30",11394,"NA"
"Punggol","PG_B5","3100159683","008923607967","WS500408A","SUB","Direct","#03","2018-05-31",9158,"10603"
"Punggol","PG_B5","3100159683","008923607967","WS500408A","SUB","Direct","#03","2018-06-30",11183,"11170"
"Punggol","PG_B5","3100159683","008923607967","WS500408A","SUB","Direct","#03","2018-07-31",12297,"NA"
"Punggol","PG_B5","3100159687","008923625852","WS500416A","SUB","Direct","#04","2017-08-31",5661,"9672"
"Punggol","PG_B5","3100159687","008923625852","WS500416A","SUB","Direct","#04","2017-09-30",6580,"7759"
"Punggol","PG_B5","3100159687","008923625852","WS500416A","SUB","Direct","#04","2017-10-31",6885,"9901"
"Punggol","PG_B5","3100159687","008923625852","WS500416A","SUB","Direct","#04","2017-11-30",5674,"8581"
"Punggol","PG_B5","3100159687","008923625852","WS500416A","SUB","Direct","#04","2017-12-31",7284,"9549"
"Punggol","PG_B5","3100159687","008923625852","WS500416A","SUB","Direct","#04","2018-01-31",6227,"8641"
"Punggol","PG_B5","3100159687","008923625852","WS500416A","SUB","Direct","#04","2018-02-28",6324,"7585"
"Punggol","PG_B5","3100159687","008923625852","WS500416A","SUB","Direct","#04","2018-03-31",5118,"7459"
"Punggol","PG_B5","3100159687","008923625852","WS500416A","SUB","Direct","#04","2018-04-30",5959,"NA"
"Punggol","PG_B5","3100159687","008923625852","WS500416A","SUB","Direct","#04","2018-05-31",6416,"10603"
"Punggol","PG_B5","3100159687","008923625852","WS500416A","SUB","Direct","#04","2018-06-30",5895,"11170"
"Punggol","PG_B5","3100159687","008923625852","WS500416A","SUB","Direct","#04","2018-07-31",7076,"NA"
"Punggol","PG_B5","3100159691","008923610136","WS500424A","SUB","Direct","#05","2017-08-31",8956,"9672"
"Punggol","PG_B5","3100159691","008923610136","WS500424A","SUB","Direct","#05","2017-09-30",12208,"7759"
"Punggol","PG_B5","3100159691","008923610136","WS500424A","SUB","Direct","#05","2017-10-31",15282,"9901"
"Punggol","PG_B5","3100159691","008923610136","WS500424A","SUB","Direct","#05","2017-11-30",9821,"8581"
"Punggol","PG_B5","3100159691","008923610136","WS500424A","SUB","Direct","#05","2017-12-31",12092,"9549"
"Punggol","PG_B5","3100159691","008923610136","WS500424A","SUB","Direct","#05","2018-01-31",12961,"8641"
"Punggol","PG_B5","3100159691","008923610136","WS500424A","SUB","Direct","#05","2018-02-28",10943,"7585"
"Punggol","PG_B5","3100159691","008923610136","WS500424A","SUB","Direct","#05","2018-03-31",11450,"7459"
"Punggol","PG_B5","3100159691","008923610136","WS500424A","SUB","Direct","#05","2018-04-30",12236,"NA"
"Punggol","PG_B5","3100159691","008923610136","WS500424A","SUB","Direct","#05","2018-05-31",12162,"10603"
"Punggol","PG_B5","3100159691","008923610136","WS500424A","SUB","Direct","#05","2018-06-30",11780,"11170"
"Punggol","PG_B5","3100159691","008923610136","WS500424A","SUB","Direct","#05","2018-07-31",14011,"NA"
"Punggol","PG_B5","3100159695","008926591655","WS500432A","SUB","Indirect","#06","2017-08-31",6044,"10025"
"Punggol","PG_B5","3100159695","008926591655","WS500432A","SUB","Indirect","#06","2017-09-30",7016,"9696"
"Punggol","PG_B5","3100159695","008926591655","WS500432A","SUB","Indirect","#06","2017-10-31",11655,"10038"
"Punggol","PG_B5","3100159695","008926591655","WS500432A","SUB","Indirect","#06","2017-11-30",11282,"8194"
"Punggol","PG_B5","3100159695","008926591655","WS500432A","SUB","Indirect","#06","2017-12-31",14005,"11613"
"Punggol","PG_B5","3100159695","008926591655","WS500432A","SUB","Indirect","#06","2018-01-31",11934,"10311"
"Punggol","PG_B5","3100159695","008926591655","WS500432A","SUB","Indirect","#06","2018-02-28",9703,"2856"
"Punggol","PG_B5","3100159695","008926591655","WS500432A","SUB","Indirect","#06","2018-03-31",10231,"17620"
"Punggol","PG_B5","3100159695","008926591655","WS500432A","SUB","Indirect","#06","2018-04-30",16671,"NA"
"Punggol","PG_B5","3100159695","008926591655","WS500432A","SUB","Indirect","#06","2018-05-31",12085,"26788"
"Punggol","PG_B5","3100159695","008926591655","WS500432A","SUB","Indirect","#06","2018-06-30",11983,"87605"
"Punggol","PG_B5","3100159695","008926591655","WS500432A","SUB","Indirect","#06","2018-07-31",12278,"NA"
"Punggol","PG_B5","3100159699","008923630720","WS500440A","SUB","Indirect","#07","2017-08-31",13581,"10025"
"Punggol","PG_B5","3100159699","008923630720","WS500440A","SUB","Indirect","#07","2017-09-30",17408,"9696"
"Punggol","PG_B5","3100159699","008923630720","WS500440A","SUB","Indirect","#07","2017-10-31",19317,"10038"
"Punggol","PG_B5","3100159699","008923630720","WS500440A","SUB","Indirect","#07","2017-11-30",13516,"8194"
"Punggol","PG_B5","3100159699","008923630720","WS500440A","SUB","Indirect","#07","2017-12-31",5806,"11613"
"Punggol","PG_B5","3100159699","008923630720","WS500440A","SUB","Indirect","#07","2018-01-31",20323,"10311"
"Punggol","PG_B5","3100159699","008923630720","WS500440A","SUB","Indirect","#07","2018-02-28",18146,"2856"
"Punggol","PG_B5","3100159699","008923630720","WS500440A","SUB","Indirect","#07","2018-03-31",17415,"17620"
"Punggol","PG_B5","3100159699","008923630720","WS500440A","SUB","Indirect","#07","2018-04-30",20463,"NA"
"Punggol","PG_B5","3100159699","008923630720","WS500440A","SUB","Indirect","#07","2018-05-31",18210,"26788"
"Punggol","PG_B5","3100159699","008923630720","WS500440A","SUB","Indirect","#07","2018-06-30",10481,"87605"
"Punggol","PG_B5","3100159699","008923630720","WS500440A","SUB","Indirect","#07","2018-07-31",24045,"NA"
"Punggol","PG_B5","3100159703","008923637907","WS500448A","SUB","Indirect","#08","2017-08-31",10865,"10025"
"Punggol","PG_B5","3100159703","008923637907","WS500448A","SUB","Indirect","#08","2017-09-30",15832,"9696"
"Punggol","PG_B5","3100159703","008923637907","WS500448A","SUB","Indirect","#08","2017-10-31",18346,"10038"
"Punggol","PG_B5","3100159703","008923637907","WS500448A","SUB","Indirect","#08","2017-11-30",14443,"8194"
"Punggol","PG_B5","3100159703","008923637907","WS500448A","SUB","Indirect","#08","2017-12-31",19680,"11613"
"Punggol","PG_B5","3100159703","008923637907","WS500448A","SUB","Indirect","#08","2018-01-31",16261,"10311"
"Punggol","PG_B5","3100159703","008923637907","WS500448A","SUB","Indirect","#08","2018-02-28",17248,"2856"
"Punggol","PG_B5","3100159703","008923637907","WS500448A","SUB","Indirect","#08","2018-03-31",17248,"17620"
"Punggol","PG_B5","3100159703","008923637907","WS500448A","SUB","Indirect","#08","2018-04-30",15901,"NA"
"Punggol","PG_B5","3100159703","008923637907","WS500448A","SUB","Indirect","#08","2018-05-31",17360,"26788"
"Punggol","PG_B5","3100159703","008923637907","WS500448A","SUB","Indirect","#08","2018-06-30",16159,"87605"
"Punggol","PG_B5","3100159703","008923637907","WS500448A","SUB","Indirect","#08","2018-07-31",18812,"NA"
"Punggol","PG_B5","3100159707","008937190224","WS500456A","SUB","Indirect","#09","2017-08-31",120,"10025"
"Punggol","PG_B5","3100159707","008937190224","WS500456A","SUB","Indirect","#09","2017-09-30",0,"9696"
"Punggol","PG_B5","3100159707","008937190224","WS500456A","SUB","Indirect","#09","2017-10-31",0,"10038"
"Punggol","PG_B5","3100159707","008937190224","WS500456A","SUB","Indirect","#09","2017-11-30",0,"8194"
"Punggol","PG_B5","3100159707","008937190224","WS500456A","SUB","Indirect","#09","2017-12-31",0,"11613"
"Punggol","PG_B5","3100159707","008937190224","WS500456A","SUB","Indirect","#09","2018-01-31",0,"10311"
"Punggol","PG_B5","3100159707","008937190224","WS500456A","SUB","Indirect","#09","2018-02-28",685,"2856"
"Punggol","PG_B5","3100159707","008937190224","WS500456A","SUB","Indirect","#09","2018-03-31",5056,"17620"
"Punggol","PG_B5","3100159707","008937190224","WS500456A","SUB","Indirect","#09","2018-04-30",13481,"NA"
